"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lias",2.29889287013599e-07,1.85046051437656,0.975,0.931,0.0084491209656108
"Pogz",2.30149482478854e-07,1.51455012337599,1,1,0.00845868392954534
"Ube2i",2.30149482478854e-07,1.11066133629626,1,1,0.00845868392954534
"Ddx27",2.35578578899332e-07,1.2408129586866,1,1,0.00865821951028715
"Tubb4b",2.35578578899332e-07,1.04037858748747,1,1,0.00865821951028715
"Tmem59l",2.35921936139449e-07,7.15472749219125,0.43,0.034,0.00867083891893316
"Bcl9",2.394647630987e-07,3.25996256523768,0.81,0.5,0.00880104843816651
"Tpt1",2.41131310027149e-07,1.33961670040417,1,1,0.00886229903742782
"Mgst1",2.42955974011658e-07,3.77425775836668,0.443,0.034,0.00892936091285045
"Plcd1",2.43651231190519e-07,2.91293081173635,0.658,0.172,0.00895491369994513
"Rpl30-ps5",2.46490393657939e-07,1.57515953860713,0.709,0.31,0.00905926143811023
"Ppip5k2",2.46778636413749e-07,2.11235020718636,1,0.948,0.00906985522411451
"Slk",2.46778636413749e-07,1.94447529599139,0.987,0.966,0.00906985522411451
"Eftud2",2.46810383570076e-07,1.50456373442899,1,1,0.009071022027351
"Mdn1",2.46810383570076e-07,1.29326267452581,1,1,0.009071022027351
"Psmd8",2.46810383570076e-07,1.0252938873888,1,1,0.009071022027351
"Slc7a3",2.46810383570076e-07,1.89284275852376,1,0.983,0.009071022027351
"Ubl5",2.46810383570076e-07,1.12133690191963,1,1,0.009071022027351
"Gclc",2.50839592775316e-07,2.74229025778471,0.949,0.879,0.00921910755327119
"Gsdme",2.52618563994987e-07,2.04731985860044,1,0.983,0.00928449008250776
"Zfp740",2.53236274357258e-07,2.94764035320573,0.937,0.879,0.00930719279145229
"Gm10171",2.53393534222323e-07,1.30193676395682,0.873,0.638,0.00931297256327302
"Gm6822",2.53717784631997e-07,1.77748320313955,0.557,0.172,0.00932488973857979
"Rnf14",2.55128797359038e-07,2.40276106659662,0.949,0.741,0.00937674868933674
"Dsc2",2.55555404231092e-07,9.83931774765114,0.443,0.052,0.00939242777170532
"Dnajc15",2.57565764920012e-07,1.45314609557287,0.975,0.879,0.0094663145581052
"Ifrd1",2.58475806205903e-07,1.87766907302092,1,0.931,0.00949976130548554
"Zcchc11",2.58558673659585e-07,1.84261896016147,1,1,0.00950280693301073
"Zfr",2.58558673659585e-07,1.26518609805978,1,1,0.00950280693301073
"Psmb7-ps2",2.60799951559533e-07,2.41889212590313,0.595,0.207,0.00958518061966751
"Asnsd1",2.63619016317979e-07,2.16228947725147,0.975,0.879,0.00968878970673468
"Itsn2",2.63866310560249e-07,2.35459938831384,0.949,0.707,0.00969787851202083
"Tmco1",2.64625125352778e-07,1.5466353583384,1,0.966,0.00972576723209064
"2810025M15Rik",2.64633593965408e-07,1.36609734677408,1,0.983,0.00972607847901063
"Brinp3",2.65473895321938e-07,-8.49638263346877,0.013,0.328,0.00975696207476717
"Rab38",2.65629974663781e-07,-1.69409999206315,0.114,0.569,0.00976269845881795
"Gm11972",2.70583528269483e-07,1.83687785243413,0.747,0.483,0.0099447564144883
"Tmem183a",2.70673246875873e-07,2.13012226305694,0.975,0.948,0.00994805384242896
"Nudc",2.70846266532489e-07,1.33139277493699,1,1,0.00995441283386857
"Trp53",2.70846266532489e-07,1.03592606681575,1,1,0.00995441283386857
"Gm4819",2.71386393595739e-07,1.39496343895951,0.506,0.103,0.0099742641238242
"Tgds",2.7163496803997e-07,2.28271575910777,0.873,0.569,0.00998339998037303
"Cmc1",2.77587736121141e-07,1.74130617078382,0.911,0.741,0.0102021820656603
"Lysmd3",2.7841267538007e-07,2.57669201675241,0.797,0.397,0.0102325010582437
"Zglp1",2.78478420396766e-07,5.06336761452384,0.456,0.052,0.0102349173848424
"Gm3642",2.79127447464211e-07,2.41647541610223,0.443,0.052,0.0102587710766522
"Narf",2.81636492057105e-07,4.13917256738742,0.62,0.207,0.0103509859925748
"Gm4823",2.83471156004503e-07,1.60594942949375,0.468,0.069,0.0104184153966335
"Vegfc",2.84201645564978e-07,-1.89213622620867,0.165,0.586,0.0104452630794496
"Serpinb1b",2.8629214467056e-07,-6.38262475610568,0.013,0.328,0.0105220951930771
"Sbf2",2.8668101112281e-07,1.93760753780419,0.987,0.914,0.0105363872017966
"Gm8332",2.87291442930744e-07,-11.542140939438,0.152,0.552,0.0105588224020336
"Gm8738",2.88316471521867e-07,0.680909404843155,0.962,0.862,0.0105964952778432
"Me2",2.90248848881142e-07,1.84637634892826,1,0.931,0.0106675159429286
"Dctn3",2.90304222080087e-07,1.39620745001153,0.987,0.966,0.0106695510741094
"Nadk",2.90304222080087e-07,1.68554873929779,0.987,0.966,0.0106695510741094
"Ankrd13c",2.93626053594564e-07,1.37865257788144,0.987,0.948,0.010791638347761
"App",2.93662068956359e-07,4.43756909113886,0.747,0.31,0.0107929620203531
"Uso1",2.93719479135389e-07,2.89247450899121,0.937,0.862,0.010795072016663
"9430015G10Rik",2.94448638662288e-07,2.66442604419204,0.975,0.828,0.0108218708167551
"Bicdl2",2.95050745519563e-07,5.84003688303387,0.367,0,0.0108440000500805
"Gm8108",2.95050745519563e-07,2.16975903972014,0.367,0,0.0108440000500805
"Slc9b2",2.95050745519563e-07,8.62129169618845,0.367,0,0.0108440000500805
"Ccl25",2.96313833705037e-07,-2.65337222956427,0.392,0.776,0.0108904223301612
"Pde3b",2.96368344785332e-07,3.16784974964115,0.785,0.397,0.0108924257758953
"Gm5867",2.96558668233945e-07,3.3185544316689,0.734,0.431,0.0108994207336022
"Cand1",2.97135487107569e-07,1.78457665495134,1,1,0.0109206205576645
"Zfp568",2.97135487107569e-07,2.24826728216723,1,1,0.0109206205576645
"Stau1",2.99020565136441e-07,2.37344490150273,0.937,0.914,0.0109899028304596
"Rbmx2-ps",2.99308146314514e-07,2.31974698078317,0.861,0.672,0.0110004723014973
"Gm5777",3.00107838220673e-07,1.98392695847244,0.608,0.224,0.0110298633781244
"Nab1",3.0084301619345e-07,2.72281538751256,0.747,0.31,0.0110568833741579
"Eps15",3.01969678184774e-07,2.18262198316788,0.975,0.845,0.011098291582325
"Arrb1",3.04032193887115e-07,7.08267578356923,0.519,0.121,0.0111740952219331
"Oser1",3.04044696997939e-07,1.43845769305893,1,0.948,0.0111745547487652
"Tcaf2",3.05302061419616e-07,6.88423643414953,0.392,0.017,0.0112207666633552
"Platr7",3.12605583931684e-07,-2.31162160856531,0.101,0.5,0.0114891930262412
"Zc3h14",3.15586865749189e-07,2.47734254938817,0.975,0.828,0.0115987640768799
"Pnrc2",3.22044135843681e-07,1.56860678761146,0.987,0.948,0.0118360881246628
"Gm14115",3.23601312229975e-07,1.75376749176133,0.57,0.172,0.0118933190283883
"Cdk13",3.25870288397871e-07,2.01445913486018,1,0.966,0.011976710709487
"Ttc9c",3.25870288397871e-07,1.69983571819817,1,0.966,0.011976710709487
"Cep295",3.25880563798298e-07,2.04891684532861,1,1,0.0119770883612788
"Rad23b",3.25880563798298e-07,1.61583541744681,1,1,0.0119770883612788
"Gm15033",3.29776756807299e-07,2.26231161209171,0.81,0.672,0.0121202851429386
"Fzd10",3.30116004525753e-07,-1.57588115036217,0.418,0.862,0.012132753514335
"Gm15067",3.31509187093869e-07,1.86790984137944,0.62,0.259,0.0121839571532609
"Ctps2",3.32240924885473e-07,2.23088702314228,0.899,0.621,0.0122108507123158
"4930591A17Rik",3.3245833589623e-07,-6.40889292287363,0,0.293,0.0122188412191941
"Gm11427",3.3245833589623e-07,-7.98652998828066,0,0.293,0.0122188412191941
"Gm11543",3.3245833589623e-07,-10.6238351967863,0,0.293,0.0122188412191941
"Zscan4e",3.3245833589623e-07,-10.1715550439139,0,0.293,0.0122188412191941
"Smt3h2-ps4",3.33014924990348e-07,1.1739481831768,0.81,0.5,0.0122392975381702
"Ewsr1",3.33475926160224e-07,1.0788541253169,1,1,0.0122562407141667
"Osgepl1",3.36110682204967e-07,2.15872465926678,0.848,0.517,0.0123530759030792
"Cdkl2",3.37038505432431e-07,2.7149944017689,0.608,0.155,0.0123871761901581
"Gm15529",3.37286185136795e-07,-1.32628363101399,0.392,0.879,0.0123962791623326
"Gm14036",3.41027612689409e-07,1.21276098378065,0.949,0.983,0.0125337878491738
"Hnrnph2",3.41242043688946e-07,1.95174633846445,1,0.983,0.0125416688316998
"Relb",3.41863042425421e-07,-1.38479261587039,0.734,0.983,0.0125644923982615
"Gm12599",3.47444197824717e-07,1.8028894841608,0.797,0.534,0.0127696166026518
"Clpp",3.49182604521388e-07,1.06279468847918,1,1,0.0128335082639746
"Rbbp6",3.49182604521388e-07,1.14288938564742,1,1,0.0128335082639746
"Stx7",3.50900666834985e-07,2.69802129133399,0.899,0.603,0.0128966522081862
"4921524J17Rik",3.53208401304416e-07,1.70578469046458,0.987,0.983,0.0129814683731412
"Cul3",3.5730137294236e-07,1.9537661485584,0.987,1,0.0131318973597506
"Myadm",3.5730137294236e-07,3.00430680183473,1,0.983,0.0131318973597506
"Tmed9",3.5730137294236e-07,1.32883934838076,1,0.983,0.0131318973597506
"Tctn2",3.61024218962392e-07,1.79848074960849,0.911,0.69,0.0132687231195248
"C130073F10Rik",3.62550271859711e-07,-1.74034560688013,0.127,0.552,0.01332481014166
"Hspb2",3.65150361066388e-07,6.66432774158705,0.608,0.241,0.0134203712202729
"Gm11847",3.65202218985274e-07,0.443493974405676,1,0.897,0.0134222771543658
"Prkci",3.65602190877556e-07,2.28413998544207,1,1,0.0134369773213228
"Rps20",3.65602190877556e-07,0.72193490551626,1,1,0.0134369773213228
"Gabarapl1",3.67597237262625e-07,1.74988278633733,0.962,0.793,0.0135103012611133
"Ppl",3.6769252017015e-07,9.23545047627534,0.456,0.069,0.0135138031938135
"Gm10499",3.73435435671056e-07,-2.3463318722483,0.911,1,0.0137248725672183
"Gm10184",3.74088979414075e-07,1.24769390122088,1,1,0.0137488922604055
"Mysm1",3.74088979414075e-07,1.74701829419141,1,1,0.0137488922604055
"U2af1",3.74088979414075e-07,1.25196470168955,1,1,0.0137488922604055
"Zcchc9",3.74088979414075e-07,1.88833264150963,1,0.983,0.0137488922604055
"Sfrp2",3.74103362521725e-07,4.74704714883777,0.506,0.086,0.013749420882761
"Glmn",3.77370208926437e-07,2.4213713643572,0.949,0.828,0.0138694872886733
"Cd38",3.78076852508946e-07,-1.04471909763841,0.38,0.81,0.0138954585602613
"Rilpl1",3.80302456297716e-07,3.50845826692064,0.633,0.224,0.01397725617631
"Gtf2e2",3.82765740348981e-07,1.0722068702013,1,1,0.0140677892550461
"E130309D02Rik",3.83078039533168e-07,3.37871755475663,0.785,0.448,0.0140792671869625
"Nme6",3.88164426499044e-07,1.62117628019078,0.949,0.862,0.0142662071671194
"Nupl1",3.88874960370384e-07,2.11023631981578,0.886,0.81,0.0142923214184927
"Plaa",3.91636557766351e-07,1.51319352004404,1,1,0.0143938184075867
"Yeats2",3.91636557766351e-07,1.51217530708585,1,1,0.0143938184075867
"Gm26641",3.91830318158025e-07,4.16249585852535,0.43,0.034,0.0144009396832619
"Gmfg-ps",3.9400540671792e-07,2.75125991992937,0.772,0.5,0.0144808807131037
"Xbp1",3.95046133980545e-07,3.25845197546107,0.886,0.638,0.014519130562187
"Acaca",3.95112598606906e-07,2.08691561968511,0.962,0.914,0.0145215733365996
"Gm5229",3.97225045105655e-07,2.27778107449798,0.759,0.603,0.0145992120827682
"Vta1",4.00581136629826e-07,1.78509651283626,0.975,0.966,0.014722558514556
"Cmas",4.01564029846255e-07,1.94833510892945,0.911,0.741,0.0147586827889394
"E2f7",4.04240201683772e-07,2.22554515311162,0.886,0.638,0.0148570401324837
"Cpox",4.04870881403497e-07,2.23514194975755,0.949,0.741,0.0148802195042227
"Gm7722",4.0898185464549e-07,2.09758118099714,0.772,0.569,0.0150313101037857
"Ndufaf4",4.09532306947764e-07,2.49352999442044,0.949,0.966,0.0150515408772512
"Serinc1",4.09532306947764e-07,2.46732362017101,1,0.897,0.0150515408772512
"Hddc2",4.09849988206418e-07,1.37795893371944,1,0.931,0.0150632166165505
"Chid1",4.12243223259061e-07,2.3801834866756,0.81,0.431,0.0151511751844403
"Gbx1",4.14873170824355e-07,2.47321209579906,0.418,0.034,0.0152478336473075
"Gdf15",4.16203649811971e-07,-4.53973999973049,0.076,0.448,0.0152967327415394
"Ppp1r9a",4.16606564575391e-07,3.12079610651178,0.962,0.862,0.0153115410678393
"Gm13650",4.16899155321309e-07,1.72680597085411,0.557,0.172,0.0153222946555241
"Abhd17c",4.19442471032945e-07,1.71945456392355,1,0.966,0.0154157691378738
"Cox5b",4.19455457992771e-07,0.954951204013502,1,1,0.0154162464476083
"Fosl2",4.19847763258153e-07,9.04918498082494,0.443,0.052,0.0154306648430269
"Blvra",4.21955960770751e-07,2.34915966524427,0.873,0.638,0.0155081474262074
"Taf12",4.23814388593762e-07,1.68212682045016,0.987,0.914,0.0155764502239865
"Gm15596",4.24650075715386e-07,2.02472816201472,0.81,0.586,0.0156071642327676
"Mtfr1l",4.27555753378378e-07,2.31995841022472,1,0.845,0.0157139566039155
"Fgfr1",4.29091987445862e-07,1.9978232545757,1,0.948,0.0157704178145978
"Utp6",4.29145044754815e-07,1.68145144344345,1,0.983,0.0157723678298737
"Tmod2",4.30853389400459e-07,3.87767976569876,0.582,0.172,0.0158351546206351
"Gm15654",4.31751397345644e-07,2.20795384500108,0.747,0.569,0.0158681591066445
"BC106179",4.35760206523516e-07,4.04612835026605,0.557,0.19,0.0160154948703588
"Bloc1s1",4.35936315569921e-07,1.63324369243903,0.899,0.828,0.0160219674061413
"Ccne2",4.36078307792178e-07,2.25862875915547,0.962,0.862,0.0160271860462859
"Txndc12",4.36819720301322e-07,1.6207702692522,0.949,0.897,0.0160544351802345
"Mms22l",4.38996208429519e-07,2.25473040726177,1,0.948,0.0161344276484101
"Ndufs4",4.39050399978497e-07,0.990513124983384,1,1,0.0161364193504097
"Rpap3",4.39050399978497e-07,2.05987669666385,1,0.983,0.0161364193504097
"S1pr1",4.39740116808636e-07,-0.727956907833579,0.063,0.448,0.0161617685130678
"Gm12712",4.40942589806699e-07,1.67859614071962,0.886,0.845,0.0162059630031656
"Gm20775",4.42090211100544e-07,2.31944276314144,0.81,0.655,0.0162481415285783
"Gm12653",4.45368516842237e-07,4.53564094768073,0.595,0.207,0.0163686290995028
"Tmem98",4.47117962545649e-07,3.27448562163374,0.582,0.155,0.0164329264774403
"Acot2",4.48320717573475e-07,3.12624805592704,0.949,0.707,0.0164771313329779
"Flot1",4.48735987722965e-07,1.64040717466543,0.861,0.448,0.0164923937567821
"Mospd3",4.48735987722965e-07,2.99494022777537,0.823,0.5,0.0164923937567821
"Zfc3h1",4.49162298465848e-07,1.78453409999546,1,0.966,0.0165080619555153
"Cdk1",4.4917613624623e-07,1.00342758399577,1,1,0.0165085705354577
"Ndufv2",4.4917613624623e-07,0.871108426398424,1,1,0.0165085705354577
"Mypn",4.53639373551476e-07,-2.49832899277416,0.089,0.483,0.0166726078961374
"Fbxw7",4.54309129736653e-07,1.81479823312307,0.987,0.983,0.0166972234452112
"Churc1",4.59512827265708e-07,1.43076158045529,1,0.966,0.0168884749404965
"Chp1",4.60378948550222e-07,2.59228919177686,0.924,0.828,0.0169203074960663
"Ppp2r5e",4.69020968404573e-07,3.68691761965209,0.899,0.845,0.0172379276517733
"Gm17046",4.69780693239297e-07,2.06816994045833,0.722,0.431,0.0172658498186239
"Gm12321",4.70078631046774e-07,2.4292125176331,0.646,0.31,0.0172767999268621
"Dnaja1",4.7010767489758e-07,0.8577749744596,1,1,0.0172778673755108
"Slc12a4",4.75353887277174e-07,1.42219297827477,0.924,0.672,0.017470681419098
"Dld",4.80864216011681e-07,1.4252077887912,1,0.948,0.0176732025310773
"C330027C09Rik",4.80923180602917e-07,1.48043953456086,1,0.983,0.017675369656699
"Copb1",4.80923180602917e-07,1.3306619065591,1,1,0.017675369656699
"Rpl15",4.80923180602917e-07,1.31827228542594,1,1,0.017675369656699
"Ythdf2",4.80923180602917e-07,1.01867589734599,1,1,0.017675369656699
"Gm8225",4.81830802048174e-07,1.47193316295775,0.899,0.862,0.0177087274676766
"Akap5",4.86275144027327e-07,2.47385187059396,0.785,0.397,0.0178720703684364
"Glt1d1",4.91124969673006e-07,3.00950955006329,0.911,0.759,0.018050316010392
"Gm13039",4.91827941550757e-07,0.272554641143874,1,0.931,0.018076152335815
"Atxn2l",4.91963422360811e-07,1.29074403539833,1,0.966,0.0180811316620269
"Csnk2a1",4.91978477742205e-07,1.5696146988826,1,1,0.0180816849924593
"Itpr1",4.94730674331837e-07,2.80171251087255,0.937,0.828,0.018182836473718
"Gm11460",4.96504757886915e-07,2.5992047461945,0.709,0.431,0.0182480393666178
"Gm6304",4.98549078674269e-07,1.69407540508104,0.911,0.845,0.0183231742885154
"Gm5263",4.99690351309705e-07,2.38115086976006,0.696,0.431,0.0183651194816856
"Gm6743",5.02138461743078e-07,1.96223825174711,0.873,0.759,0.0184550948844433
"Arhgap1",5.02971235949418e-07,2.06308165854075,0.975,0.948,0.018485701834849
"Gm3307",5.03118618887978e-07,1.80334957449607,0.696,0.397,0.0184911185999898
"Bub1b",5.03278668295276e-07,1.57969660626847,1,0.983,0.0184970008958563
"Mark3",5.03278668295276e-07,1.87433490105079,1,1,0.0184970008958563
"Nup107",5.03278668295276e-07,1.43859889149208,1,1,0.0184970008958563
"Ptbp1",5.03278668295276e-07,1.37330762276211,1,1,0.0184970008958563
"Wbp11",5.03278668295276e-07,1.15834139651786,1,1,0.0184970008958563
"Zfp512",5.06099309692259e-07,2.36466971273701,0.962,0.793,0.0186006679291196
"Gm12438",5.08749131244628e-07,2.27735262618777,0.506,0.121,0.0186980568206338
"Alg14",5.14329090245818e-07,2.46299825686498,0.747,0.379,0.0189031370538045
"Kmt2a",5.14766152584762e-07,1.68619334417585,0.987,0.966,0.0189192004059478
"Mrps18b",5.14766152584762e-07,1.4511414105726,0.975,0.983,0.0189192004059478
"Gm9211",5.14799857464738e-07,1.2226860012423,0.557,0.155,0.0189204391614015
"Cdk5rap3",5.14828957861443e-07,1.59417983527203,1,0.983,0.0189215086882816
"Cetn3",5.14828957861443e-07,0.864722101317243,1,1,0.0189215086882816
"Polr2i",5.14828957861443e-07,1.26410230563616,1,1,0.0189215086882816
"Gm12331",5.18493120041476e-07,1.78522957475343,0.873,0.638,0.0190561776408843
"Syde2",5.23030738409623e-07,2.64407913533187,0.949,0.759,0.0192229487287689
"Serpinh1",5.25305184859121e-07,4.90633290893338,0.937,0.845,0.0193065414591273
"Tial1",5.26634657654188e-07,1.71612380074271,1,0.983,0.0193554035727644
"Uqcrh",5.26634657654188e-07,0.900028701152841,1,1,0.0193554035727644
"Adgre5",5.32849208989403e-07,-0.664152763266591,0.595,0.931,0.0195838069779875
"Cdc14b",5.3785741344989e-07,2.09468940320193,0.911,0.759,0.0197678735165238
"Fdx1l",5.40118764818212e-07,1.8095956856525,0.962,0.845,0.0198509849633638
"Gns",5.40923780893958e-07,1.97009227188716,0.873,0.586,0.0198805717191956
"Nsd2",5.4425507783653e-07,2.05756556736481,0.987,0.914,0.020003006875726
"Kpna6",5.4626918373141e-07,2.32425342894341,0.975,0.828,0.0200770313096805
"Ass1",5.50098320453546e-07,-1.08889897248812,0.911,1,0.0202177635716292
"Scaf4",5.51017351356986e-07,2.04188836239174,1,0.966,0.0202515407144233
"Trp53cor1",5.53611988447474e-07,-2.73140424362919,0.215,0.638,0.02034690141141
"Wipi1",5.63552681845802e-07,2.38337885491058,0.797,0.397,0.0207122517158788
"Pus7",5.63570658388927e-07,2.3342857720598,1,0.948,0.0207129124077682
"Noc2l",5.63638957641768e-07,1.31386958029538,0.987,1,0.0207154226102079
"Kdm7a",5.65763885133633e-07,2.58019583092015,0.861,0.638,0.0207935200703164
"Riox2",5.67285145905495e-07,2.4392208220562,0.924,0.707,0.0208494309674647
"Dmac1",5.68597314927546e-07,1.6919315924883,0.987,0.879,0.0208976571155321
"Gm15745",5.69249777846485e-07,1.75655094052426,0.734,0.517,0.0209216370851919
"Mtmr14",5.69684333371141e-07,2.30563977282017,0.924,0.776,0.0209376083043895
"Mettl21b",5.75392794603917e-07,1.78544886471426,0.747,0.362,0.0211474113800778
"Chchd3",5.76521594608495e-07,1.41847541213234,1,0.983,0.021188898166646
"Rnf10",5.76521594608495e-07,1.46543409483014,1,1,0.021188898166646
"Rps10",5.76521594608495e-07,0.663269800973488,1,1,0.021188898166646
"Prpf40b",5.79788386271467e-07,1.48810844157014,0.949,0.81,0.0213089625606352
"Gm13080",5.80505408371794e-07,2.62806293229541,0.747,0.431,0.0213353152738886
"Cnnm4",5.84934126676916e-07,2.94245805420462,0.722,0.379,0.0214980839577567
"Amz2",5.85743608632905e-07,2.26302239908301,0.924,0.793,0.0215278348480851
"Nr5a2",5.87947036394039e-07,-0.544232331519465,0.532,0.914,0.0216088174285901
"Moxd1",5.88261742949465e-07,7.8723584476404,0.405,0.034,0.0216203838386217
"Lsm1",5.8961663896768e-07,1.79847009431568,1,0.948,0.0216701803319792
"Rpl30",5.89687854452833e-07,0.88240716995289,1,1,0.021672797714705
"Ubfd1",5.89687854452833e-07,1.78199731460714,1,1,0.021672797714705
"Eif4e3",5.90151131773804e-07,7.90817395451298,0.38,0.017,0.0216898245460826
